year,month,ISO3,InterestRate,CPI,name,text_InterestRate,text_CPI
2021,9,ARG,38.0,51.6689547143,Argentina,Argentina<br> 38.00%,Argentina<br> 51.67%
2021,10,ARG,38.0,51.9758704571,Argentina,Argentina<br> 38.00%,Argentina<br> 51.98%
2021,11,ARG,38.0,50.9352939898,Argentina,Argentina<br> 38.00%,Argentina<br> 50.94%
2021,12,ARG,38.0,51.4380161607,Argentina,Argentina<br> 38.00%,Argentina<br> 51.44%
2022,1,ARG,40.0,52.3761482354,Argentina,Argentina<br> 40.00%,Argentina<br> 52.38%
2022,2,ARG,42.5,53.7851679392,Argentina,Argentina<br> 42.50%,Argentina<br> 53.79%
2022,3,ARG,44.5,55.9342015705,Argentina,Argentina<br> 44.50%,Argentina<br> 55.93%
1999,1,AUS,4.75,1.19403,Australia,Australia<br> 4.75%,Australia<br> 1.19%
1999,2,AUS,4.75,1.19403,Australia,Australia<br> 4.75%,Australia<br> 1.19%
1999,3,AUS,4.75,1.19403,Australia,Australia<br> 4.75%,Australia<br> 1.19%
1999,4,AUS,4.75,1.038576,Australia,Australia<br> 4.75%,Australia<br> 1.04%
1999,5,AUS,4.75,1.038576,Australia,Australia<br> 4.75%,Australia<br> 1.04%
1999,6,AUS,4.75,1.038576,Australia,Australia<br> 4.75%,Australia<br> 1.04%
1999,7,AUS,4.75,1.777778,Australia,Australia<br> 4.75%,Australia<br> 1.78%
1999,8,AUS,4.75,1.777778,Australia,Australia<br> 4.75%,Australia<br> 1.78%
1999,9,AUS,4.75,1.777778,Australia,Australia<br> 4.75%,Australia<br> 1.78%
1999,10,AUS,4.75,1.917404,Australia,Australia<br> 4.75%,Australia<br> 1.92%
1999,11,AUS,5.0,1.917404,Australia,Australia<br> 5.00%,Australia<br> 1.92%
1999,12,AUS,5.0,1.917404,Australia,Australia<br> 5.00%,Australia<br> 1.92%
2000,1,AUS,5.0,2.80236,Australia,Australia<br> 5.00%,Australia<br> 2.80%
2000,2,AUS,5.5,2.80236,Australia,Australia<br> 5.50%,Australia<br> 2.80%
2000,3,AUS,5.5,2.80236,Australia,Australia<br> 5.50%,Australia<br> 2.80%
2000,4,AUS,5.75,3.0837,Australia,Australia<br> 5.75%,Australia<br> 3.08%
2000,5,AUS,6.0,3.0837,Australia,Australia<br> 6.00%,Australia<br> 3.08%
2000,6,AUS,6.0,3.0837,Australia,Australia<br> 6.00%,Australia<br> 3.08%
2000,7,AUS,6.0,6.113537,Australia,Australia<br> 6.00%,Australia<br> 6.11%
2000,8,AUS,6.25,6.113537,Australia,Australia<br> 6.25%,Australia<br> 6.11%
2000,9,AUS,6.25,6.113537,Australia,Australia<br> 6.25%,Australia<br> 6.11%
2000,10,AUS,6.25,5.788712,Australia,Australia<br> 6.25%,Australia<br> 5.79%
2000,11,AUS,6.25,5.788712,Australia,Australia<br> 6.25%,Australia<br> 5.79%
2000,12,AUS,6.25,5.788712,Australia,Australia<br> 6.25%,Australia<br> 5.79%
2001,1,AUS,6.25,6.025825,Australia,Australia<br> 6.25%,Australia<br> 6.03%
2001,2,AUS,5.75,6.025825,Australia,Australia<br> 5.75%,Australia<br> 6.03%
2001,3,AUS,5.5,6.025825,Australia,Australia<br> 5.50%,Australia<br> 6.03%
2001,4,AUS,5.0,6.125356,Australia,Australia<br> 5.00%,Australia<br> 6.13%
2001,5,AUS,5.0,6.125356,Australia,Australia<br> 5.00%,Australia<br> 6.13%
2001,6,AUS,5.0,6.125356,Australia,Australia<br> 5.00%,Australia<br> 6.13%
2001,7,AUS,5.0,2.469136,Australia,Australia<br> 5.00%,Australia<br> 2.47%
2001,8,AUS,5.0,2.469136,Australia,Australia<br> 5.00%,Australia<br> 2.47%
2001,9,AUS,4.75,2.469136,Australia,Australia<br> 4.75%,Australia<br> 2.47%
2001,10,AUS,4.5,3.146375,Australia,Australia<br> 4.50%,Australia<br> 3.15%
2001,11,AUS,4.5,3.146375,Australia,Australia<br> 4.50%,Australia<br> 3.15%
2001,12,AUS,4.25,3.146375,Australia,Australia<br> 4.25%,Australia<br> 3.15%
2002,1,AUS,4.25,2.976996,Australia,Australia<br> 4.25%,Australia<br> 2.98%
2002,2,AUS,4.25,2.976996,Australia,Australia<br> 4.25%,Australia<br> 2.98%
2002,3,AUS,4.25,2.976996,Australia,Australia<br> 4.25%,Australia<br> 2.98%
2002,4,AUS,4.25,2.818792,Australia,Australia<br> 4.25%,Australia<br> 2.82%
2002,5,AUS,4.5,2.818792,Australia,Australia<br> 4.50%,Australia<br> 2.82%
2002,6,AUS,4.75,2.818792,Australia,Australia<br> 4.75%,Australia<br> 2.82%
2002,7,AUS,4.75,3.212851,Australia,Australia<br> 4.75%,Australia<br> 3.21%
2002,8,AUS,4.75,3.212851,Australia,Australia<br> 4.75%,Australia<br> 3.21%
2002,9,AUS,4.75,3.212851,Australia,Australia<br> 4.75%,Australia<br> 3.21%
2002,10,AUS,4.75,2.917772,Australia,Australia<br> 4.75%,Australia<br> 2.92%
2002,11,AUS,4.75,2.917772,Australia,Australia<br> 4.75%,Australia<br> 2.92%
2002,12,AUS,4.75,2.917772,Australia,Australia<br> 4.75%,Australia<br> 2.92%
2003,1,AUS,4.75,3.285151,Australia,Australia<br> 4.75%,Australia<br> 3.29%
2003,2,AUS,4.75,3.285151,Australia,Australia<br> 4.75%,Australia<br> 3.29%
2003,3,AUS,4.75,3.285151,Australia,Australia<br> 4.75%,Australia<br> 3.29%
2003,4,AUS,4.75,2.610966,Australia,Australia<br> 4.75%,Australia<br> 2.61%
2003,5,AUS,4.75,2.610966,Australia,Australia<br> 4.75%,Australia<br> 2.61%
2003,6,AUS,4.75,2.610966,Australia,Australia<br> 4.75%,Australia<br> 2.61%
2003,7,AUS,4.75,2.594034,Australia,Australia<br> 4.75%,Australia<br> 2.59%
2003,8,AUS,4.75,2.594034,Australia,Australia<br> 4.75%,Australia<br> 2.59%
2003,9,AUS,4.75,2.594034,Australia,Australia<br> 4.75%,Australia<br> 2.59%
2003,10,AUS,4.75,2.448454,Australia,Australia<br> 4.75%,Australia<br> 2.45%
2003,11,AUS,5.0,2.448454,Australia,Australia<br> 5.00%,Australia<br> 2.45%
2003,12,AUS,5.25,2.448454,Australia,Australia<br> 5.25%,Australia<br> 2.45%
2004,1,AUS,5.25,2.035623,Australia,Australia<br> 5.25%,Australia<br> 2.04%
2004,2,AUS,5.25,2.035623,Australia,Australia<br> 5.25%,Australia<br> 2.04%
2004,3,AUS,5.25,2.035623,Australia,Australia<br> 5.25%,Australia<br> 2.04%
2004,4,AUS,5.25,2.544529,Australia,Australia<br> 5.25%,Australia<br> 2.54%
2004,5,AUS,5.25,2.544529,Australia,Australia<br> 5.25%,Australia<br> 2.54%
2004,6,AUS,5.25,2.544529,Australia,Australia<br> 5.25%,Australia<br> 2.54%
2004,7,AUS,5.25,2.275601,Australia,Australia<br> 5.25%,Australia<br> 2.28%
2004,8,AUS,5.25,2.275601,Australia,Australia<br> 5.25%,Australia<br> 2.28%
2004,9,AUS,5.25,2.275601,Australia,Australia<br> 5.25%,Australia<br> 2.28%
2004,10,AUS,5.25,2.515723,Australia,Australia<br> 5.25%,Australia<br> 2.52%
2004,11,AUS,5.25,2.515723,Australia,Australia<br> 5.25%,Australia<br> 2.52%
2004,12,AUS,5.25,2.515723,Australia,Australia<br> 5.25%,Australia<br> 2.52%
2005,1,AUS,5.25,2.369077,Australia,Australia<br> 5.25%,Australia<br> 2.37%
2005,2,AUS,5.25,2.369077,Australia,Australia<br> 5.25%,Australia<br> 2.37%
2005,3,AUS,5.5,2.369077,Australia,Australia<br> 5.50%,Australia<br> 2.37%
2005,4,AUS,5.5,2.48139,Australia,Australia<br> 5.50%,Australia<br> 2.48%
2005,5,AUS,5.5,2.48139,Australia,Australia<br> 5.50%,Australia<br> 2.48%
2005,6,AUS,5.5,2.48139,Australia,Australia<br> 5.50%,Australia<br> 2.48%
2005,7,AUS,5.5,3.090235,Australia,Australia<br> 5.50%,Australia<br> 3.09%
2005,8,AUS,5.5,3.090235,Australia,Australia<br> 5.50%,Australia<br> 3.09%
2005,9,AUS,5.5,3.090235,Australia,Australia<br> 5.50%,Australia<br> 3.09%
2005,10,AUS,5.5,2.822086,Australia,Australia<br> 5.50%,Australia<br> 2.82%
2005,11,AUS,5.5,2.822086,Australia,Australia<br> 5.50%,Australia<br> 2.82%
2005,12,AUS,5.5,2.822086,Australia,Australia<br> 5.50%,Australia<br> 2.82%
2006,1,AUS,5.5,2.923264,Australia,Australia<br> 5.50%,Australia<br> 2.92%
2006,2,AUS,5.5,2.923264,Australia,Australia<br> 5.50%,Australia<br> 2.92%
2006,3,AUS,5.5,2.923264,Australia,Australia<br> 5.50%,Australia<br> 2.92%
2006,4,AUS,5.5,3.995157,Australia,Australia<br> 5.50%,Australia<br> 4.00%
2006,5,AUS,5.75,3.995157,Australia,Australia<br> 5.75%,Australia<br> 4.00%
2006,6,AUS,5.75,3.995157,Australia,Australia<br> 5.75%,Australia<br> 4.00%
2006,7,AUS,5.75,3.956835,Australia,Australia<br> 5.75%,Australia<br> 3.96%
2006,8,AUS,6.0,3.956835,Australia,Australia<br> 6.00%,Australia<br> 3.96%
2006,9,AUS,6.0,3.956835,Australia,Australia<br> 6.00%,Australia<br> 3.96%
2006,10,AUS,6.0,3.341289,Australia,Australia<br> 6.00%,Australia<br> 3.34%
2006,11,AUS,6.25,3.341289,Australia,Australia<br> 6.25%,Australia<br> 3.34%
2006,12,AUS,6.25,3.341289,Australia,Australia<br> 6.25%,Australia<br> 3.34%
2007,1,AUS,6.25,2.485207,Australia,Australia<br> 6.25%,Australia<br> 2.49%
2007,2,AUS,6.25,2.485207,Australia,Australia<br> 6.25%,Australia<br> 2.49%
2007,3,AUS,6.25,2.485207,Australia,Australia<br> 6.25%,Australia<br> 2.49%
2007,4,AUS,6.25,2.09546,Australia,Australia<br> 6.25%,Australia<br> 2.10%
2007,5,AUS,6.25,2.09546,Australia,Australia<br> 6.25%,Australia<br> 2.10%
2007,6,AUS,6.25,2.09546,Australia,Australia<br> 6.25%,Australia<br> 2.10%
2007,7,AUS,6.25,1.845444,Australia,Australia<br> 6.25%,Australia<br> 1.85%
2007,8,AUS,6.5,1.845444,Australia,Australia<br> 6.50%,Australia<br> 1.85%
2007,9,AUS,6.5,1.845444,Australia,Australia<br> 6.50%,Australia<br> 1.85%
2007,10,AUS,6.5,2.886836,Australia,Australia<br> 6.50%,Australia<br> 2.89%
2007,11,AUS,6.75,2.886836,Australia,Australia<br> 6.75%,Australia<br> 2.89%
2007,12,AUS,6.75,2.886836,Australia,Australia<br> 6.75%,Australia<br> 2.89%
2008,1,AUS,6.75,4.272517,Australia,Australia<br> 6.75%,Australia<br> 4.27%
2008,2,AUS,6.9999,4.272517,Australia,Australia<br> 7.00%,Australia<br> 4.27%
2008,3,AUS,7.2498,4.272517,Australia,Australia<br> 7.25%,Australia<br> 4.27%
2008,4,AUS,7.25,4.446978,Australia,Australia<br> 7.25%,Australia<br> 4.45%
2008,5,AUS,7.25,4.446978,Australia,Australia<br> 7.25%,Australia<br> 4.45%
2008,6,AUS,7.25,4.446978,Australia,Australia<br> 7.25%,Australia<br> 4.45%
2008,7,AUS,7.25,4.983012,Australia,Australia<br> 7.25%,Australia<br> 4.98%
2008,8,AUS,7.25,4.983012,Australia,Australia<br> 7.25%,Australia<br> 4.98%
2008,9,AUS,7.0,4.983012,Australia,Australia<br> 7.00%,Australia<br> 4.98%
2008,10,AUS,6.0,3.703704,Australia,Australia<br> 6.00%,Australia<br> 3.70%
2008,11,AUS,5.25,3.703704,Australia,Australia<br> 5.25%,Australia<br> 3.70%
2008,12,AUS,4.25,3.703704,Australia,Australia<br> 4.25%,Australia<br> 3.70%
2009,1,AUS,4.25,2.436323,Australia,Australia<br> 4.25%,Australia<br> 2.44%
2009,2,AUS,3.25,2.436323,Australia,Australia<br> 3.25%,Australia<br> 2.44%
2009,3,AUS,3.25,2.436323,Australia,Australia<br> 3.25%,Australia<br> 2.44%
2009,4,AUS,3.0,1.419214,Australia,Australia<br> 3.00%,Australia<br> 1.42%
2009,5,AUS,3.0,1.419214,Australia,Australia<br> 3.00%,Australia<br> 1.42%
2009,6,AUS,3.0,1.419214,Australia,Australia<br> 3.00%,Australia<br> 1.42%
2009,7,AUS,3.0,1.186624,Australia,Australia<br> 3.00%,Australia<br> 1.19%
2009,8,AUS,3.0,1.186624,Australia,Australia<br> 3.00%,Australia<br> 1.19%
2009,9,AUS,3.0,1.186624,Australia,Australia<br> 3.00%,Australia<br> 1.19%
2009,10,AUS,3.25,2.056277,Australia,Australia<br> 3.25%,Australia<br> 2.06%
2009,11,AUS,3.5,2.056277,Australia,Australia<br> 3.50%,Australia<br> 2.06%
2009,12,AUS,3.75,2.056277,Australia,Australia<br> 3.75%,Australia<br> 2.06%
2010,1,AUS,3.75,2.918919,Australia,Australia<br> 3.75%,Australia<br> 2.92%
2010,2,AUS,3.75,2.918919,Australia,Australia<br> 3.75%,Australia<br> 2.92%
2010,3,AUS,4.0,2.918919,Australia,Australia<br> 4.00%,Australia<br> 2.92%
2010,4,AUS,4.25,3.121636,Australia,Australia<br> 4.25%,Australia<br> 3.12%
2010,5,AUS,4.5,3.121636,Australia,Australia<br> 4.50%,Australia<br> 3.12%
2010,6,AUS,4.5,3.121636,Australia,Australia<br> 4.50%,Australia<br> 3.12%
2010,7,AUS,4.5,2.878465,Australia,Australia<br> 4.50%,Australia<br> 2.88%
2010,8,AUS,4.5,2.878465,Australia,Australia<br> 4.50%,Australia<br> 2.88%
2010,9,AUS,4.5,2.878465,Australia,Australia<br> 4.50%,Australia<br> 2.88%
2010,10,AUS,4.5,2.757158,Australia,Australia<br> 4.50%,Australia<br> 2.76%
2010,11,AUS,4.75,2.757158,Australia,Australia<br> 4.75%,Australia<br> 2.76%
2010,12,AUS,4.75,2.757158,Australia,Australia<br> 4.75%,Australia<br> 2.76%
2011,1,AUS,4.75,3.256303,Australia,Australia<br> 4.75%,Australia<br> 3.26%
2011,2,AUS,4.75,3.256303,Australia,Australia<br> 4.75%,Australia<br> 3.26%
2011,3,AUS,4.75,3.256303,Australia,Australia<br> 4.75%,Australia<br> 3.26%
2011,4,AUS,4.75,3.549061,Australia,Australia<br> 4.75%,Australia<br> 3.55%
2011,5,AUS,4.75,3.549061,Australia,Australia<br> 4.75%,Australia<br> 3.55%
2011,6,AUS,4.75,3.549061,Australia,Australia<br> 4.75%,Australia<br> 3.55%
2011,7,AUS,4.75,3.419689,Australia,Australia<br> 4.75%,Australia<br> 3.42%
2011,8,AUS,4.75,3.419689,Australia,Australia<br> 4.75%,Australia<br> 3.42%
2011,9,AUS,4.75,3.419689,Australia,Australia<br> 4.75%,Australia<br> 3.42%
2011,10,AUS,4.75,2.992776,Australia,Australia<br> 4.75%,Australia<br> 2.99%
2011,11,AUS,4.5,2.992776,Australia,Australia<br> 4.50%,Australia<br> 2.99%
2011,12,AUS,4.25,2.992776,Australia,Australia<br> 4.25%,Australia<br> 2.99%
2012,1,AUS,4.25,1.62767,Australia,Australia<br> 4.25%,Australia<br> 1.63%
2012,2,AUS,4.25,1.62767,Australia,Australia<br> 4.25%,Australia<br> 1.63%
2012,3,AUS,4.25,1.62767,Australia,Australia<br> 4.25%,Australia<br> 1.63%
2012,4,AUS,4.25,1.209677,Australia,Australia<br> 4.25%,Australia<br> 1.21%
2012,5,AUS,3.75,1.209677,Australia,Australia<br> 3.75%,Australia<br> 1.21%
2012,6,AUS,3.5,1.209677,Australia,Australia<br> 3.50%,Australia<br> 1.21%
2012,7,AUS,3.5,2.004008,Australia,Australia<br> 3.50%,Australia<br> 2.00%
2012,8,AUS,3.5,2.004008,Australia,Australia<br> 3.50%,Australia<br> 2.00%
2012,9,AUS,3.5,2.004008,Australia,Australia<br> 3.50%,Australia<br> 2.00%
2012,10,AUS,3.25,2.204409,Australia,Australia<br> 3.25%,Australia<br> 2.20%
2012,11,AUS,3.25,2.204409,Australia,Australia<br> 3.25%,Australia<br> 2.20%
2012,12,AUS,3.0,2.204409,Australia,Australia<br> 3.00%,Australia<br> 2.20%
2013,1,AUS,3.0,2.502503,Australia,Australia<br> 3.00%,Australia<br> 2.50%
2013,2,AUS,3.0,2.502503,Australia,Australia<br> 3.00%,Australia<br> 2.50%
2013,3,AUS,3.0,2.502503,Australia,Australia<br> 3.00%,Australia<br> 2.50%
2013,4,AUS,3.0,2.390438,Australia,Australia<br> 3.00%,Australia<br> 2.39%
2013,5,AUS,2.75,2.390438,Australia,Australia<br> 2.75%,Australia<br> 2.39%
2013,6,AUS,2.75,2.390438,Australia,Australia<br> 2.75%,Australia<br> 2.39%
2013,7,AUS,2.75,2.1611,Australia,Australia<br> 2.75%,Australia<br> 2.16%
2013,8,AUS,2.5,2.1611,Australia,Australia<br> 2.50%,Australia<br> 2.16%
2013,9,AUS,2.5,2.1611,Australia,Australia<br> 2.50%,Australia<br> 2.16%
2013,10,AUS,2.5,2.745098,Australia,Australia<br> 2.50%,Australia<br> 2.75%
2013,11,AUS,2.5,2.745098,Australia,Australia<br> 2.50%,Australia<br> 2.75%
2013,12,AUS,2.5,2.745098,Australia,Australia<br> 2.50%,Australia<br> 2.75%
2014,1,AUS,2.5,2.929688,Australia,Australia<br> 2.50%,Australia<br> 2.93%
2014,2,AUS,2.5,2.929688,Australia,Australia<br> 2.50%,Australia<br> 2.93%
2014,3,AUS,2.5,2.929688,Australia,Australia<br> 2.50%,Australia<br> 2.93%
2014,4,AUS,2.5,3.015564,Australia,Australia<br> 2.50%,Australia<br> 3.02%
2014,5,AUS,2.5,3.015564,Australia,Australia<br> 2.50%,Australia<br> 3.02%
2014,6,AUS,2.5,3.015564,Australia,Australia<br> 2.50%,Australia<br> 3.02%
2014,7,AUS,2.5,2.307692,Australia,Australia<br> 2.50%,Australia<br> 2.31%
2014,8,AUS,2.5,2.307692,Australia,Australia<br> 2.50%,Australia<br> 2.31%
2014,9,AUS,2.5,2.307692,Australia,Australia<br> 2.50%,Australia<br> 2.31%
2014,10,AUS,2.5,1.717557,Australia,Australia<br> 2.50%,Australia<br> 1.72%
2014,11,AUS,2.5,1.717557,Australia,Australia<br> 2.50%,Australia<br> 1.72%
2014,12,AUS,2.5,1.717557,Australia,Australia<br> 2.50%,Australia<br> 1.72%
2015,1,AUS,2.5,1.328273,Australia,Australia<br> 2.50%,Australia<br> 1.33%
2015,2,AUS,2.25,1.328273,Australia,Australia<br> 2.25%,Australia<br> 1.33%
2015,3,AUS,2.25,1.328273,Australia,Australia<br> 2.25%,Australia<br> 1.33%
2015,4,AUS,2.25,1.510859,Australia,Australia<br> 2.25%,Australia<br> 1.51%
2015,5,AUS,2.0,1.510859,Australia,Australia<br> 2.00%,Australia<br> 1.51%
2015,6,AUS,2.0,1.510859,Australia,Australia<br> 2.00%,Australia<br> 1.51%
2015,7,AUS,2.0,1.503759,Australia,Australia<br> 2.00%,Australia<br> 1.50%
2015,8,AUS,2.0,1.503759,Australia,Australia<br> 2.00%,Australia<br> 1.50%
2015,9,AUS,2.0,1.503759,Australia,Australia<br> 2.00%,Australia<br> 1.50%
2015,10,AUS,2.0,1.688555,Australia,Australia<br> 2.00%,Australia<br> 1.69%
2015,11,AUS,2.0,1.688555,Australia,Australia<br> 2.00%,Australia<br> 1.69%
2015,12,AUS,2.0,1.688555,Australia,Australia<br> 2.00%,Australia<br> 1.69%
2016,1,AUS,2.0,1.310861,Australia,Australia<br> 2.00%,Australia<br> 1.31%
2016,2,AUS,2.0,1.310861,Australia,Australia<br> 2.00%,Australia<br> 1.31%
2016,3,AUS,2.0,1.310861,Australia,Australia<br> 2.00%,Australia<br> 1.31%
2016,4,AUS,2.0,1.023256,Australia,Australia<br> 2.00%,Australia<br> 1.02%
2016,5,AUS,1.75,1.023256,Australia,Australia<br> 1.75%,Australia<br> 1.02%
2016,6,AUS,1.75,1.023256,Australia,Australia<br> 1.75%,Australia<br> 1.02%
2016,7,AUS,1.75,1.296296,Australia,Australia<br> 1.75%,Australia<br> 1.30%
2016,8,AUS,1.5,1.296296,Australia,Australia<br> 1.50%,Australia<br> 1.30%
2016,9,AUS,1.5,1.296296,Australia,Australia<br> 1.50%,Australia<br> 1.30%
2016,10,AUS,1.5,1.476015,Australia,Australia<br> 1.50%,Australia<br> 1.48%
2016,11,AUS,1.5,1.476015,Australia,Australia<br> 1.50%,Australia<br> 1.48%
2016,12,AUS,1.5,1.476015,Australia,Australia<br> 1.50%,Australia<br> 1.48%
2017,1,AUS,1.5,2.125693,Australia,Australia<br> 1.50%,Australia<br> 2.13%
2017,2,AUS,1.5,2.125693,Australia,Australia<br> 1.50%,Australia<br> 2.13%
2017,3,AUS,1.5,2.125693,Australia,Australia<br> 1.50%,Australia<br> 2.13%
2017,4,AUS,1.5,1.933702,Australia,Australia<br> 1.50%,Australia<br> 1.93%
2017,5,AUS,1.5,1.933702,Australia,Australia<br> 1.50%,Australia<br> 1.93%
2017,6,AUS,1.5,1.933702,Australia,Australia<br> 1.50%,Australia<br> 1.93%
2017,7,AUS,1.5,1.828154,Australia,Australia<br> 1.50%,Australia<br> 1.83%
2017,8,AUS,1.5,1.828154,Australia,Australia<br> 1.50%,Australia<br> 1.83%
2017,9,AUS,1.5,1.828154,Australia,Australia<br> 1.50%,Australia<br> 1.83%
2017,10,AUS,1.5,1.909091,Australia,Australia<br> 1.50%,Australia<br> 1.91%
2017,11,AUS,1.5,1.909091,Australia,Australia<br> 1.50%,Australia<br> 1.91%
2017,12,AUS,1.5,1.909091,Australia,Australia<br> 1.50%,Australia<br> 1.91%
2018,1,AUS,1.5,1.900452,Australia,Australia<br> 1.50%,Australia<br> 1.90%
2018,2,AUS,1.5,1.900452,Australia,Australia<br> 1.50%,Australia<br> 1.90%
2018,3,AUS,1.5,1.900452,Australia,Australia<br> 1.50%,Australia<br> 1.90%
2018,4,AUS,1.5,2.077687,Australia,Australia<br> 1.50%,Australia<br> 2.08%
2018,5,AUS,1.5,2.077687,Australia,Australia<br> 1.50%,Australia<br> 2.08%
2018,6,AUS,1.5,2.077687,Australia,Australia<br> 1.50%,Australia<br> 2.08%
2018,7,AUS,1.5,1.885099,Australia,Australia<br> 1.50%,Australia<br> 1.89%
2018,8,AUS,1.5,1.885099,Australia,Australia<br> 1.50%,Australia<br> 1.89%
2018,9,AUS,1.5,1.885099,Australia,Australia<br> 1.50%,Australia<br> 1.89%
2018,10,AUS,1.5,1.784121,Australia,Australia<br> 1.50%,Australia<br> 1.78%
2018,11,AUS,1.5,1.784121,Australia,Australia<br> 1.50%,Australia<br> 1.78%
2018,12,AUS,1.5,1.784121,Australia,Australia<br> 1.50%,Australia<br> 1.78%
2019,1,AUS,1.5,1.332149,Australia,Australia<br> 1.50%,Australia<br> 1.33%
2019,2,AUS,1.5,1.332149,Australia,Australia<br> 1.50%,Australia<br> 1.33%
2019,3,AUS,1.5,1.332149,Australia,Australia<br> 1.50%,Australia<br> 1.33%
2019,4,AUS,1.5,1.59292,Australia,Australia<br> 1.50%,Australia<br> 1.59%
2019,5,AUS,1.5,1.59292,Australia,Australia<br> 1.50%,Australia<br> 1.59%
2019,6,AUS,1.25,1.59292,Australia,Australia<br> 1.25%,Australia<br> 1.59%
2019,7,AUS,1.0,1.674009,Australia,Australia<br> 1.00%,Australia<br> 1.67%
2019,8,AUS,1.0,1.674009,Australia,Australia<br> 1.00%,Australia<br> 1.67%
2019,9,AUS,1.0,1.674009,Australia,Australia<br> 1.00%,Australia<br> 1.67%
2019,10,AUS,0.75,1.840491,Australia,Australia<br> 0.75%,Australia<br> 1.84%
2019,11,AUS,0.75,1.840491,Australia,Australia<br> 0.75%,Australia<br> 1.84%
2019,12,AUS,0.75,1.840491,Australia,Australia<br> 0.75%,Australia<br> 1.84%
2020,1,AUS,0.75,2.19106,Australia,Australia<br> 0.75%,Australia<br> 2.19%
2020,2,AUS,0.75,2.19106,Australia,Australia<br> 0.75%,Australia<br> 2.19%
2020,3,AUS,0.25,2.19106,Australia,Australia<br> 0.25%,Australia<br> 2.19%
2020,4,AUS,0.25,-0.348432,Australia,Australia<br> 0.25%,Australia<br>-0.35%
2020,5,AUS,0.25,-0.348432,Australia,Australia<br> 0.25%,Australia<br>-0.35%
2020,6,AUS,0.25,-0.348432,Australia,Australia<br> 0.25%,Australia<br>-0.35%
2020,7,AUS,0.25,0.693241,Australia,Australia<br> 0.25%,Australia<br> 0.69%
2020,8,AUS,0.25,0.693241,Australia,Australia<br> 0.25%,Australia<br> 0.69%
2020,9,AUS,0.25,0.693241,Australia,Australia<br> 0.25%,Australia<br> 0.69%
2020,10,AUS,0.25,0.860585,Australia,Australia<br> 0.25%,Australia<br> 0.86%
2020,11,AUS,0.1,0.860585,Australia,Australia<br> 0.10%,Australia<br> 0.86%
2020,12,AUS,0.1,0.860585,Australia,Australia<br> 0.10%,Australia<br> 0.86%
2021,1,AUS,0.1,1.114923,Australia,Australia<br> 0.10%,Australia<br> 1.11%
2021,2,AUS,0.1,1.114923,Australia,Australia<br> 0.10%,Australia<br> 1.11%
2021,3,AUS,0.1,1.114923,Australia,Australia<br> 0.10%,Australia<br> 1.11%
2021,4,AUS,0.1,3.846154,Australia,Australia<br> 0.10%,Australia<br> 3.85%
2021,5,AUS,0.1,3.846154,Australia,Australia<br> 0.10%,Australia<br> 3.85%
2021,6,AUS,0.1,3.846154,Australia,Australia<br> 0.10%,Australia<br> 3.85%
2021,7,AUS,0.1,3.012048,Australia,Australia<br> 0.10%,Australia<br> 3.01%
2021,8,AUS,0.1,3.012048,Australia,Australia<br> 0.10%,Australia<br> 3.01%
2021,9,AUS,0.1,3.012048,Australia,Australia<br> 0.10%,Australia<br> 3.01%
2021,10,AUS,0.1,3.498294,Australia,Australia<br> 0.10%,Australia<br> 3.50%
2021,11,AUS,0.1,3.498294,Australia,Australia<br> 0.10%,Australia<br> 3.50%
2021,12,AUS,0.1,3.498294,Australia,Australia<br> 0.10%,Australia<br> 3.50%
2022,1,AUS,0.1,,Australia,Australia<br> 0.10%,Australia<br> nan%
2022,2,AUS,0.1,,Australia,Australia<br> 0.10%,Australia<br> nan%
2022,3,AUS,0.1,,Australia,Australia<br> 0.10%,Australia<br> nan%
1999,1,BRA,25.0,1.6453925428,Brazil,Brazil<br> 25.00%,Brazil<br> 1.65%
1999,2,BRA,25.0,2.2421431363,Brazil,Brazil<br> 25.00%,Brazil<br> 2.24%
1999,3,BRA,42.0,3.0167144628,Brazil,Brazil<br> 42.00%,Brazil<br> 3.02%
1999,4,BRA,32.0,3.3458700285,Brazil,Brazil<br> 32.00%,Brazil<br> 3.35%
1999,5,BRA,23.5,3.1404011897,Brazil,Brazil<br> 23.50%,Brazil<br> 3.14%
1999,6,BRA,21.0,3.3156137085,Brazil,Brazil<br> 21.00%,Brazil<br> 3.32%
1999,7,BRA,19.5,4.5669173304,Brazil,Brazil<br> 19.50%,Brazil<br> 4.57%
1999,8,BRA,19.5,5.6910848047,Brazil,Brazil<br> 19.50%,Brazil<br> 5.69%
1999,9,BRA,19.0,6.2528353414,Brazil,Brazil<br> 19.00%,Brazil<br> 6.25%
1999,10,BRA,19.0,7.4961344404,Brazil,Brazil<br> 19.00%,Brazil<br> 7.50%
1999,11,BRA,19.0,8.6479978067,Brazil,Brazil<br> 19.00%,Brazil<br> 8.65%
1999,12,BRA,19.0,8.9397887799,Brazil,Brazil<br> 19.00%,Brazil<br> 8.94%
2000,1,BRA,19.0,8.8531132121,Brazil,Brazil<br> 19.00%,Brazil<br> 8.85%
2000,2,BRA,19.0,7.8620865821,Brazil,Brazil<br> 19.00%,Brazil<br> 7.86%
2000,3,BRA,18.5,6.923307607,Brazil,Brazil<br> 18.50%,Brazil<br> 6.92%
